Unnamed: 0,amount,Conc,elution,res,thrp,priority
1700,1.25,6.0,5,PENDING,PENDING,0.0
1699,1.25,6.0,6,PENDING,PENDING,0.0
1698,1.25,6.0,7,PENDING,PENDING,0.0
1697,1.25,6.0,8,PENDING,PENDING,0.0
1696,1.25,6.0,9,PENDING,PENDING,0.0
1695,1.25,6.0,10,PENDING,PENDING,0.0
1694,1.25,6.0,11,PENDING,PENDING,0.0
1693,1.25,6.0,12,PENDING,PENDING,0.0
1692,1.25,6.0,13,PENDING,PENDING,0.0
1691,1.25,6.0,14,PENDING,PENDING,0.0
1690,1.25,6.0,15,PENDING,PENDING,0.0
1689,1.25,6.0,16,PENDING,PENDING,0.0
1688,1.25,6.5,5,PENDING,PENDING,0.0
1687,1.25,6.5,6,PENDING,PENDING,0.0
1686,1.25,6.5,7,PENDING,PENDING,0.0
1685,1.25,6.5,8,PENDING,PENDING,0.0
1684,1.25,6.5,9,PENDING,PENDING,0.0
1683,1.25,6.5,10,PENDING,PENDING,0.0
1682,1.25,6.5,11,PENDING,PENDING,0.0
1681,1.25,6.5,12,PENDING,PENDING,0.0
1680,1.25,6.5,13,PENDING,PENDING,0.0
1679,1.25,6.5,14,PENDING,PENDING,0.0
1678,1.25,6.5,15,PENDING,PENDING,0.0
1677,1.25,6.5,16,PENDING,PENDING,0.0
1676,1.25,7.0,5,PENDING,PENDING,0.0
1675,1.25,7.0,6,PENDING,PENDING,0.0
1674,1.25,7.0,7,PENDING,PENDING,0.0
1673,1.25,7.0,8,PENDING,PENDING,0.0
1672,1.25,7.0,9,PENDING,PENDING,0.0
1671,1.25,7.0,10,PENDING,PENDING,0.0
1670,1.25,7.0,11,PENDING,PENDING,0.0
1669,1.25,7.0,12,PENDING,PENDING,0.0
1668,1.25,7.0,13,PENDING,PENDING,0.0
1667,1.25,7.0,14,PENDING,PENDING,0.0
1666,1.25,7.0,15,PENDING,PENDING,0.0
1665,1.25,7.0,16,PENDING,PENDING,0.0
1664,1.25,7.5,5,PENDING,PENDING,0.0
1663,1.25,7.5,6,PENDING,PENDING,0.0
1662,1.25,7.5,7,PENDING,PENDING,0.0
1661,1.25,7.5,8,PENDING,PENDING,0.0
1660,1.25,7.5,9,PENDING,PENDING,0.0
1659,1.25,7.5,10,PENDING,PENDING,0.0
1658,1.25,7.5,11,PENDING,PENDING,0.0
1657,1.25,7.5,12,PENDING,PENDING,0.0
1656,1.25,7.5,13,PENDING,PENDING,0.0
1655,1.25,7.5,14,PENDING,PENDING,0.0
1654,1.25,7.5,15,PENDING,PENDING,0.0
1653,1.25,7.5,16,PENDING,PENDING,0.0
1652,1.25,8.0,5,PENDING,PENDING,0.0
1651,1.25,8.0,6,PENDING,PENDING,0.0
1650,1.25,8.0,7,PENDING,PENDING,0.0
1649,1.25,8.0,8,PENDING,PENDING,0.0
1648,1.25,8.0,9,PENDING,PENDING,0.0
1647,1.25,8.0,10,PENDING,PENDING,0.0
1646,1.25,8.0,11,PENDING,PENDING,0.0
1645,1.25,8.0,12,PENDING,PENDING,0.0
1644,1.25,8.0,13,PENDING,PENDING,0.0
1643,1.25,8.0,14,PENDING,PENDING,0.0
1642,1.25,8.0,15,PENDING,PENDING,0.0
1641,1.25,8.0,16,PENDING,PENDING,0.0
1640,1.25,8.5,5,PENDING,PENDING,0.0
1639,1.25,8.5,6,PENDING,PENDING,0.0
1638,1.25,8.5,7,PENDING,PENDING,0.0
1637,1.25,8.5,8,PENDING,PENDING,0.0
1636,1.25,8.5,9,PENDING,PENDING,0.0
1635,1.25,8.5,10,PENDING,PENDING,0.0
1634,1.25,8.5,11,PENDING,PENDING,0.0
1633,1.25,8.5,12,PENDING,PENDING,0.0
1632,1.25,8.5,13,PENDING,PENDING,0.0
1631,1.25,8.5,14,PENDING,PENDING,0.0
1630,1.25,8.5,15,PENDING,PENDING,0.0
1629,1.25,8.5,16,PENDING,PENDING,0.0
1628,1.25,9.0,5,PENDING,PENDING,0.0
1627,1.25,9.0,6,PENDING,PENDING,0.0
1626,1.25,9.0,7,PENDING,PENDING,0.0
1625,1.25,9.0,8,PENDING,PENDING,0.0
1624,1.25,9.0,9,PENDING,PENDING,0.0
1623,1.25,9.0,10,PENDING,PENDING,0.0
1622,1.25,9.0,11,PENDING,PENDING,0.0
1621,1.25,9.0,12,PENDING,PENDING,0.0
1620,1.25,9.0,13,PENDING,PENDING,0.0
1619,1.25,9.0,14,PENDING,PENDING,0.0
1618,1.25,9.0,15,PENDING,PENDING,0.0
1617,1.25,9.0,16,PENDING,PENDING,0.0
1616,1.25,9.5,5,PENDING,PENDING,0.0
1615,1.25,9.5,6,PENDING,PENDING,0.0
1614,1.25,9.5,7,PENDING,PENDING,0.0
1613,1.25,9.5,8,PENDING,PENDING,0.0
1612,1.25,9.5,9,PENDING,PENDING,0.0
1611,1.25,9.5,10,PENDING,PENDING,0.0
1610,1.25,9.5,11,PENDING,PENDING,0.0
1609,1.25,9.5,12,PENDING,PENDING,0.0
1608,1.25,9.5,13,PENDING,PENDING,0.0
1607,1.25,9.5,14,PENDING,PENDING,0.0
1606,1.25,9.5,15,PENDING,PENDING,0.0
1605,1.25,9.5,16,PENDING,PENDING,0.0
1604,1.25,10.0,5,PENDING,PENDING,0.0
1603,1.25,10.0,6,PENDING,PENDING,0.0
1602,1.25,10.0,7,PENDING,PENDING,0.0
1601,1.25,10.0,8,PENDING,PENDING,0.0
1600,1.25,10.0,9,PENDING,PENDING,0.0
1599,1.25,10.0,10,PENDING,PENDING,0.0
1598,1.25,10.0,11,PENDING,PENDING,0.0
1597,1.25,10.0,12,PENDING,PENDING,0.0
1596,1.25,10.0,13,PENDING,PENDING,0.0
1595,1.25,10.0,14,PENDING,PENDING,0.0
1594,1.25,10.0,15,PENDING,PENDING,0.0
1593,1.25,10.0,16,PENDING,PENDING,0.0
1592,1.5,1.0,5,PENDING,PENDING,0.0
1591,1.5,1.0,6,PENDING,PENDING,0.0
1590,1.5,1.0,7,PENDING,PENDING,0.0
1589,1.5,1.0,8,PENDING,PENDING,0.0
1588,1.5,1.0,9,PENDING,PENDING,0.0
1587,1.5,1.0,10,PENDING,PENDING,0.0
1586,1.5,1.0,11,PENDING,PENDING,0.0
1585,1.5,1.0,12,PENDING,PENDING,0.0
1584,1.5,1.0,13,PENDING,PENDING,0.0
1583,1.5,1.0,14,PENDING,PENDING,0.0
1582,1.5,1.0,15,PENDING,PENDING,0.0
1581,1.5,1.0,16,PENDING,PENDING,0.0
1580,1.5,1.5,5,PENDING,PENDING,0.0
1579,1.5,1.5,6,PENDING,PENDING,0.0
1578,1.5,1.5,7,PENDING,PENDING,0.0
1577,1.5,1.5,8,PENDING,PENDING,0.0
1576,1.5,1.5,9,PENDING,PENDING,0.0
1575,1.5,1.5,10,PENDING,PENDING,0.0
1574,1.5,1.5,11,PENDING,PENDING,0.0
1573,1.5,1.5,12,PENDING,PENDING,0.0
1572,1.5,1.5,13,PENDING,PENDING,0.0
1571,1.5,1.5,14,PENDING,PENDING,0.0
1570,1.5,1.5,15,PENDING,PENDING,0.0
1569,1.5,1.5,16,PENDING,PENDING,0.0
1568,1.5,2.0,5,PENDING,PENDING,0.0
1567,1.5,2.0,6,PENDING,PENDING,0.0
1566,1.5,2.0,7,PENDING,PENDING,0.0
1565,1.5,2.0,8,PENDING,PENDING,0.0
1564,1.5,2.0,9,PENDING,PENDING,0.0
1563,1.5,2.0,10,PENDING,PENDING,0.0
1562,1.5,2.0,11,PENDING,PENDING,0.0
1561,1.5,2.0,12,PENDING,PENDING,0.0
1560,1.5,2.0,13,PENDING,PENDING,0.0
1559,1.5,2.0,14,PENDING,PENDING,0.0
1558,1.5,2.0,15,PENDING,PENDING,0.0
1557,1.5,2.0,16,PENDING,PENDING,0.0
1556,1.5,2.5,5,PENDING,PENDING,0.0
1555,1.5,2.5,6,PENDING,PENDING,0.0
1554,1.5,2.5,7,PENDING,PENDING,0.0
1553,1.5,2.5,8,PENDING,PENDING,0.0
1552,1.5,2.5,9,PENDING,PENDING,0.0
1551,1.5,2.5,10,PENDING,PENDING,0.0
1550,1.5,2.5,11,PENDING,PENDING,0.0
1549,1.5,2.5,12,PENDING,PENDING,0.0
1548,1.5,2.5,13,PENDING,PENDING,0.0
1547,1.5,2.5,14,PENDING,PENDING,0.0
1546,1.5,2.5,15,PENDING,PENDING,0.0
1545,1.5,2.5,16,PENDING,PENDING,0.0
1544,1.5,3.0,5,PENDING,PENDING,0.0
1543,1.5,3.0,6,PENDING,PENDING,0.0
1542,1.5,3.0,7,PENDING,PENDING,0.0
1541,1.5,3.0,8,PENDING,PENDING,0.0
1540,1.5,3.0,9,PENDING,PENDING,0.0
1539,1.5,3.0,10,PENDING,PENDING,0.0
1538,1.5,3.0,11,PENDING,PENDING,0.0
1537,1.5,3.0,12,PENDING,PENDING,0.0
1536,1.5,3.0,13,PENDING,PENDING,0.0
1535,1.5,3.0,14,PENDING,PENDING,0.0
1534,1.5,3.0,15,PENDING,PENDING,0.0
1533,1.5,3.0,16,PENDING,PENDING,0.0
1532,1.5,3.5,5,PENDING,PENDING,0.0
1531,1.5,3.5,6,PENDING,PENDING,0.0
1530,1.5,3.5,7,PENDING,PENDING,0.0
1529,1.5,3.5,8,PENDING,PENDING,0.0
1528,1.5,3.5,9,PENDING,PENDING,0.0
1527,1.5,3.5,10,PENDING,PENDING,0.0
1526,1.5,3.5,11,PENDING,PENDING,0.0
1525,1.5,3.5,12,PENDING,PENDING,0.0
1524,1.5,3.5,13,PENDING,PENDING,0.0
1523,1.5,3.5,14,PENDING,PENDING,0.0
1522,1.5,3.5,15,PENDING,PENDING,0.0
1521,1.5,3.5,16,PENDING,PENDING,0.0
1520,1.5,4.0,5,PENDING,PENDING,0.0
1519,1.5,4.0,6,PENDING,PENDING,0.0
1518,1.5,4.0,7,PENDING,PENDING,0.0
1517,1.5,4.0,8,PENDING,PENDING,0.0
1516,1.5,4.0,9,PENDING,PENDING,0.0
1515,1.5,4.0,10,PENDING,PENDING,0.0
1514,1.5,4.0,11,PENDING,PENDING,0.0
1513,1.5,4.0,12,PENDING,PENDING,0.0
1512,1.5,4.0,13,PENDING,PENDING,0.0
1511,1.5,4.0,14,PENDING,PENDING,0.0
1510,1.5,4.0,15,PENDING,PENDING,0.0
1509,1.5,4.0,16,PENDING,PENDING,0.0
1508,1.5,4.5,5,PENDING,PENDING,0.0
1507,1.5,4.5,6,PENDING,PENDING,0.0
1506,1.5,4.5,7,PENDING,PENDING,0.0
1505,1.5,4.5,8,PENDING,PENDING,0.0
1504,1.5,4.5,9,PENDING,PENDING,0.0
1503,1.5,4.5,10,PENDING,PENDING,0.0
1502,1.5,4.5,11,PENDING,PENDING,0.0
1501,1.5,4.5,12,PENDING,PENDING,0.0
1500,1.5,4.5,13,PENDING,PENDING,0.0
1499,1.5,4.5,14,PENDING,PENDING,0.0
1498,1.5,4.5,15,PENDING,PENDING,0.0
1497,1.5,4.5,16,PENDING,PENDING,0.0
1496,1.5,5.0,5,PENDING,PENDING,0.0
1495,1.5,5.0,6,PENDING,PENDING,0.0
1494,1.5,5.0,7,PENDING,PENDING,0.0
1493,1.5,5.0,8,PENDING,PENDING,0.0
1492,1.5,5.0,9,PENDING,PENDING,0.0
1491,1.5,5.0,10,PENDING,PENDING,0.0
1490,1.5,5.0,11,PENDING,PENDING,0.0
1489,1.5,5.0,12,PENDING,PENDING,0.0
1488,1.5,5.0,13,PENDING,PENDING,0.0
1487,1.5,5.0,14,PENDING,PENDING,0.0
1486,1.5,5.0,15,PENDING,PENDING,0.0
1485,1.5,5.0,16,PENDING,PENDING,0.0
1484,1.5,5.5,5,PENDING,PENDING,0.0
1483,1.5,5.5,6,PENDING,PENDING,0.0
1482,1.5,5.5,7,PENDING,PENDING,0.0
1481,1.5,5.5,8,PENDING,PENDING,0.0
1480,1.5,5.5,9,PENDING,PENDING,0.0
1479,1.5,5.5,10,PENDING,PENDING,0.0
1478,1.5,5.5,11,PENDING,PENDING,0.0
1477,1.5,5.5,12,PENDING,PENDING,0.0
1476,1.5,5.5,13,PENDING,PENDING,0.0
1475,1.5,5.5,14,PENDING,PENDING,0.0
1474,1.5,5.5,15,PENDING,PENDING,0.0
1473,1.5,5.5,16,PENDING,PENDING,0.0
1472,1.5,6.0,5,PENDING,PENDING,0.0
1471,1.5,6.0,6,PENDING,PENDING,0.0
1470,1.5,6.0,7,PENDING,PENDING,0.0
1469,1.5,6.0,8,PENDING,PENDING,0.0
1468,1.5,6.0,9,PENDING,PENDING,0.0
1467,1.5,6.0,10,PENDING,PENDING,0.0
1466,1.5,6.0,11,PENDING,PENDING,0.0
1465,1.5,6.0,12,PENDING,PENDING,0.0
1464,1.5,6.0,13,PENDING,PENDING,0.0
1463,1.5,6.0,14,PENDING,PENDING,0.0
1462,1.5,6.0,15,PENDING,PENDING,0.0
1461,1.5,6.0,16,PENDING,PENDING,0.0
1460,1.5,6.5,5,PENDING,PENDING,0.0
1459,1.5,6.5,6,PENDING,PENDING,0.0
1458,1.5,6.5,7,PENDING,PENDING,0.0
1457,1.5,6.5,8,PENDING,PENDING,0.0
1456,1.5,6.5,9,PENDING,PENDING,0.0
1455,1.5,6.5,10,PENDING,PENDING,0.0
1454,1.5,6.5,11,PENDING,PENDING,0.0
1453,1.5,6.5,12,PENDING,PENDING,0.0
1452,1.5,6.5,13,PENDING,PENDING,0.0
1451,1.5,6.5,14,PENDING,PENDING,0.0
1450,1.5,6.5,15,PENDING,PENDING,0.0
1449,1.5,6.5,16,PENDING,PENDING,0.0
1448,1.5,7.0,5,PENDING,PENDING,0.0
1447,1.5,7.0,6,PENDING,PENDING,0.0
1446,1.5,7.0,7,PENDING,PENDING,0.0
1445,1.5,7.0,8,PENDING,PENDING,0.0
1444,1.5,7.0,9,PENDING,PENDING,0.0
1443,1.5,7.0,10,PENDING,PENDING,0.0
1442,1.5,7.0,11,PENDING,PENDING,0.0
1441,1.5,7.0,12,PENDING,PENDING,0.0
1440,1.5,7.0,13,PENDING,PENDING,0.0
1439,1.5,7.0,14,PENDING,PENDING,0.0
1438,1.5,7.0,15,PENDING,PENDING,0.0
1437,1.5,7.0,16,PENDING,PENDING,0.0
1436,1.5,7.5,5,PENDING,PENDING,0.0
1435,1.5,7.5,6,PENDING,PENDING,0.0
1434,1.5,7.5,7,PENDING,PENDING,0.0
1433,1.5,7.5,8,PENDING,PENDING,0.0
1432,1.5,7.5,9,PENDING,PENDING,0.0
1431,1.5,7.5,10,PENDING,PENDING,0.0
1430,1.5,7.5,11,PENDING,PENDING,0.0
1429,1.5,7.5,12,PENDING,PENDING,0.0
1428,1.5,7.5,13,PENDING,PENDING,0.0
1427,1.5,7.5,14,PENDING,PENDING,0.0
1426,1.5,7.5,15,PENDING,PENDING,0.0
1425,1.5,7.5,16,PENDING,PENDING,0.0
1424,1.5,8.0,5,PENDING,PENDING,0.0
1423,1.5,8.0,6,PENDING,PENDING,0.0
1422,1.5,8.0,7,PENDING,PENDING,0.0
1421,1.5,8.0,8,PENDING,PENDING,0.0
1420,1.5,8.0,9,PENDING,PENDING,0.0
1419,1.5,8.0,10,PENDING,PENDING,0.0
1418,1.5,8.0,11,PENDING,PENDING,0.0
1417,1.5,8.0,12,PENDING,PENDING,0.0
1416,1.5,8.0,13,PENDING,PENDING,0.0
1415,1.5,8.0,14,PENDING,PENDING,0.0
1414,1.5,8.0,15,PENDING,PENDING,0.0
1413,1.5,8.0,16,PENDING,PENDING,0.0
1412,1.5,8.5,5,PENDING,PENDING,0.0
1411,1.5,8.5,6,PENDING,PENDING,0.0
1410,1.5,8.5,7,PENDING,PENDING,0.0
1409,1.5,8.5,8,PENDING,PENDING,0.0
1408,1.5,8.5,9,PENDING,PENDING,0.0
1407,1.5,8.5,10,PENDING,PENDING,0.0
1406,1.5,8.5,11,PENDING,PENDING,0.0
1405,1.5,8.5,12,PENDING,PENDING,0.0
1404,1.5,8.5,13,PENDING,PENDING,0.0
1403,1.5,8.5,14,PENDING,PENDING,0.0
1402,1.5,8.5,15,PENDING,PENDING,0.0
1401,1.5,8.5,16,PENDING,PENDING,0.0
1400,1.5,9.0,5,PENDING,PENDING,0.0
1399,1.5,9.0,6,PENDING,PENDING,0.0
1398,1.5,9.0,7,PENDING,PENDING,0.0
1397,1.5,9.0,8,PENDING,PENDING,0.0
1396,1.5,9.0,9,PENDING,PENDING,0.0
1395,1.5,9.0,10,PENDING,PENDING,0.0
1394,1.5,9.0,11,PENDING,PENDING,0.0
1393,1.5,9.0,12,PENDING,PENDING,0.0
1392,1.5,9.0,13,PENDING,PENDING,0.0
1391,1.5,9.0,14,PENDING,PENDING,0.0
1390,1.5,9.0,15,PENDING,PENDING,0.0
1389,1.5,9.0,16,PENDING,PENDING,0.0
1388,1.5,9.5,5,PENDING,PENDING,0.0
1387,1.5,9.5,6,PENDING,PENDING,0.0
1386,1.5,9.5,7,PENDING,PENDING,0.0
1385,1.5,9.5,8,PENDING,PENDING,0.0
1384,1.5,9.5,9,PENDING,PENDING,0.0
1383,1.5,9.5,10,PENDING,PENDING,0.0
1382,1.5,9.5,11,PENDING,PENDING,0.0
1381,1.5,9.5,12,PENDING,PENDING,0.0
1380,1.5,9.5,13,PENDING,PENDING,0.0
1379,1.5,9.5,14,PENDING,PENDING,0.0
1378,1.5,9.5,15,PENDING,PENDING,0.0
1377,1.5,9.5,16,PENDING,PENDING,0.0
1376,1.5,10.0,5,PENDING,PENDING,0.0
1375,1.5,10.0,6,PENDING,PENDING,0.0
1374,1.5,10.0,7,PENDING,PENDING,0.0
1373,1.5,10.0,8,PENDING,PENDING,0.0
1372,1.5,10.0,9,PENDING,PENDING,0.0
1371,1.5,10.0,10,PENDING,PENDING,0.0
1370,1.5,10.0,11,PENDING,PENDING,0.0
1369,1.5,10.0,12,PENDING,PENDING,0.0
1368,1.5,10.0,13,PENDING,PENDING,0.0
1367,1.5,10.0,14,PENDING,PENDING,0.0
1366,1.5,10.0,15,PENDING,PENDING,0.0
1365,1.5,10.0,16,PENDING,PENDING,0.0
1364,1.75,1.0,5,PENDING,PENDING,0.0
1363,1.75,1.0,6,PENDING,PENDING,0.0
1362,1.75,1.0,7,PENDING,PENDING,0.0
1361,1.75,1.0,8,PENDING,PENDING,0.0
1360,1.75,1.0,9,PENDING,PENDING,0.0
1359,1.75,1.0,10,PENDING,PENDING,0.0
1358,1.75,1.0,11,PENDING,PENDING,0.0
1357,1.75,1.0,12,PENDING,PENDING,0.0
1356,1.75,1.0,13,PENDING,PENDING,0.0
1355,1.75,1.0,14,PENDING,PENDING,0.0
1354,1.75,1.0,15,PENDING,PENDING,0.0
1353,1.75,1.0,16,PENDING,PENDING,0.0
1352,1.75,1.5,5,PENDING,PENDING,0.0
1351,1.75,1.5,6,PENDING,PENDING,0.0
1350,1.75,1.5,7,PENDING,PENDING,0.0
1349,1.75,1.5,8,PENDING,PENDING,0.0
1348,1.75,1.5,9,PENDING,PENDING,0.0
1347,1.75,1.5,10,PENDING,PENDING,0.0
1346,1.75,1.5,11,PENDING,PENDING,0.0
1345,1.75,1.5,12,PENDING,PENDING,0.0
1344,1.75,1.5,13,PENDING,PENDING,0.0
1343,1.75,1.5,14,PENDING,PENDING,0.0
1342,1.75,1.5,15,PENDING,PENDING,0.0
1341,1.75,1.5,16,PENDING,PENDING,0.0
1340,1.75,2.0,5,PENDING,PENDING,0.0
1339,1.75,2.0,6,PENDING,PENDING,0.0
1338,1.75,2.0,7,PENDING,PENDING,0.0
1337,1.75,2.0,8,PENDING,PENDING,0.0
1336,1.75,2.0,9,PENDING,PENDING,0.0
1335,1.75,2.0,10,PENDING,PENDING,0.0
1334,1.75,2.0,11,PENDING,PENDING,0.0
1333,1.75,2.0,12,PENDING,PENDING,0.0
1332,1.75,2.0,13,PENDING,PENDING,0.0
1331,1.75,2.0,14,PENDING,PENDING,0.0
1330,1.75,2.0,15,PENDING,PENDING,0.0
1329,1.75,2.0,16,PENDING,PENDING,0.0
1328,1.75,2.5,5,PENDING,PENDING,0.0
1327,1.75,2.5,6,PENDING,PENDING,0.0
1326,1.75,2.5,7,PENDING,PENDING,0.0
1325,1.75,2.5,8,PENDING,PENDING,0.0
1324,1.75,2.5,9,PENDING,PENDING,0.0
1323,1.75,2.5,10,PENDING,PENDING,0.0
1322,1.75,2.5,11,PENDING,PENDING,0.0
1321,1.75,2.5,12,PENDING,PENDING,0.0
1320,1.75,2.5,13,PENDING,PENDING,0.0
1319,1.75,2.5,14,PENDING,PENDING,0.0
1318,1.75,2.5,15,PENDING,PENDING,0.0
1317,1.75,2.5,16,PENDING,PENDING,0.0
1316,1.75,3.0,5,PENDING,PENDING,0.0
1315,1.75,3.0,6,PENDING,PENDING,0.0
1314,1.75,3.0,7,PENDING,PENDING,0.0
1313,1.75,3.0,8,PENDING,PENDING,0.0
1312,1.75,3.0,9,PENDING,PENDING,0.0
1311,1.75,3.0,10,PENDING,PENDING,0.0
1310,1.75,3.0,11,PENDING,PENDING,0.0
1309,1.75,3.0,12,PENDING,PENDING,0.0
1308,1.75,3.0,13,PENDING,PENDING,0.0
1307,1.75,3.0,14,PENDING,PENDING,0.0
1306,1.75,3.0,15,PENDING,PENDING,0.0
1305,1.75,3.0,16,PENDING,PENDING,0.0
1304,1.75,3.5,5,PENDING,PENDING,0.0
1303,1.75,3.5,6,PENDING,PENDING,0.0
1302,1.75,3.5,7,PENDING,PENDING,0.0
1301,1.75,3.5,8,PENDING,PENDING,0.0
1300,1.75,3.5,9,PENDING,PENDING,0.0
1299,1.75,3.5,10,PENDING,PENDING,0.0
1298,1.75,3.5,11,PENDING,PENDING,0.0
1297,1.75,3.5,12,PENDING,PENDING,0.0
1296,1.75,3.5,13,PENDING,PENDING,0.0
1295,1.75,3.5,14,PENDING,PENDING,0.0
1294,1.75,3.5,15,PENDING,PENDING,0.0
1293,1.75,3.5,16,PENDING,PENDING,0.0
1292,1.75,4.0,5,PENDING,PENDING,0.0
1291,1.75,4.0,6,PENDING,PENDING,0.0
1290,1.75,4.0,7,PENDING,PENDING,0.0
1289,1.75,4.0,8,PENDING,PENDING,0.0
1288,1.75,4.0,9,PENDING,PENDING,0.0
1287,1.75,4.0,10,PENDING,PENDING,0.0
1286,1.75,4.0,11,PENDING,PENDING,0.0
1285,1.75,4.0,12,PENDING,PENDING,0.0
1284,1.75,4.0,13,PENDING,PENDING,0.0
1283,1.75,4.0,14,PENDING,PENDING,0.0
1282,1.75,4.0,15,PENDING,PENDING,0.0
1281,1.75,4.0,16,PENDING,PENDING,0.0
1280,1.75,4.5,5,PENDING,PENDING,0.0
1279,1.75,4.5,6,PENDING,PENDING,0.0
1278,1.75,4.5,7,PENDING,PENDING,0.0
1277,1.75,4.5,8,PENDING,PENDING,0.0
1276,1.75,4.5,9,PENDING,PENDING,0.0
1275,1.75,4.5,10,PENDING,PENDING,0.0
1274,1.75,4.5,11,PENDING,PENDING,0.0
1273,1.75,4.5,12,PENDING,PENDING,0.0
1272,1.75,4.5,13,PENDING,PENDING,0.0
1271,1.75,4.5,14,PENDING,PENDING,0.0
1270,1.75,4.5,15,PENDING,PENDING,0.0
1269,1.75,4.5,16,PENDING,PENDING,0.0
1268,1.75,5.0,5,PENDING,PENDING,0.0
1267,1.75,5.0,6,PENDING,PENDING,0.0
1266,1.75,5.0,7,PENDING,PENDING,0.0
1265,1.75,5.0,8,PENDING,PENDING,0.0
1264,1.75,5.0,9,PENDING,PENDING,0.0
1263,1.75,5.0,10,PENDING,PENDING,0.0
1262,1.75,5.0,11,PENDING,PENDING,0.0
1261,1.75,5.0,12,PENDING,PENDING,0.0
1260,1.75,5.0,13,PENDING,PENDING,0.0
1259,1.75,5.0,14,PENDING,PENDING,0.0
1258,1.75,5.0,15,PENDING,PENDING,0.0
1257,1.75,5.0,16,PENDING,PENDING,0.0
1256,1.75,5.5,5,PENDING,PENDING,0.0
1255,1.75,5.5,7,PENDING,PENDING,0.0
1254,1.75,5.5,8,PENDING,PENDING,0.0
1253,1.75,5.5,9,PENDING,PENDING,0.0
1252,1.75,5.5,10,PENDING,PENDING,0.0
1251,1.75,5.5,11,PENDING,PENDING,0.0
1250,1.75,5.5,12,PENDING,PENDING,0.0
1249,1.75,5.5,13,PENDING,PENDING,0.0
1248,1.75,5.5,14,PENDING,PENDING,0.0
1247,1.75,5.5,15,PENDING,PENDING,0.0
1246,1.75,5.5,16,PENDING,PENDING,0.0
1245,1.75,6.0,5,PENDING,PENDING,0.0
1244,1.75,6.0,6,PENDING,PENDING,0.0
1243,1.75,6.0,7,PENDING,PENDING,0.0
1242,1.75,6.0,8,PENDING,PENDING,0.0
1241,1.75,6.0,9,PENDING,PENDING,0.0
1240,1.75,6.0,10,PENDING,PENDING,0.0
1239,1.75,6.0,11,PENDING,PENDING,0.0
1238,1.75,6.0,12,PENDING,PENDING,0.0
1237,1.75,6.0,13,PENDING,PENDING,0.0
1236,1.75,6.0,14,PENDING,PENDING,0.0
1235,1.75,6.0,15,PENDING,PENDING,0.0
1234,1.75,6.0,16,PENDING,PENDING,0.0
1233,1.75,6.5,5,PENDING,PENDING,0.0
1232,1.75,6.5,6,PENDING,PENDING,0.0
1231,1.75,6.5,7,PENDING,PENDING,0.0
1230,1.75,6.5,8,PENDING,PENDING,0.0
1229,1.75,6.5,9,PENDING,PENDING,0.0
1228,1.75,6.5,10,PENDING,PENDING,0.0
1227,1.75,6.5,11,PENDING,PENDING,0.0
1226,1.75,6.5,12,PENDING,PENDING,0.0
1225,1.75,6.5,13,PENDING,PENDING,0.0
1224,1.75,6.5,14,PENDING,PENDING,0.0
1223,1.75,6.5,15,PENDING,PENDING,0.0
1222,1.75,6.5,16,PENDING,PENDING,0.0
1221,1.75,7.0,5,PENDING,PENDING,0.0
1220,1.75,7.0,6,PENDING,PENDING,0.0
1219,1.75,7.0,7,PENDING,PENDING,0.0
1218,1.75,7.0,8,PENDING,PENDING,0.0
1217,1.75,7.0,9,PENDING,PENDING,0.0
1216,1.75,7.0,10,PENDING,PENDING,0.0
1215,1.75,7.0,11,PENDING,PENDING,0.0
1214,1.75,7.0,12,PENDING,PENDING,0.0
1213,1.75,7.0,13,PENDING,PENDING,0.0
1212,1.75,7.0,14,PENDING,PENDING,0.0
1211,1.75,7.0,15,PENDING,PENDING,0.0
1210,1.75,7.0,16,PENDING,PENDING,0.0
1209,1.75,7.5,5,PENDING,PENDING,0.0
1208,1.75,7.5,6,PENDING,PENDING,0.0
1207,1.75,7.5,7,PENDING,PENDING,0.0
1206,1.75,7.5,8,PENDING,PENDING,0.0
1205,1.75,7.5,9,PENDING,PENDING,0.0
1204,1.75,7.5,10,PENDING,PENDING,0.0
1203,1.75,7.5,11,PENDING,PENDING,0.0
1202,1.75,7.5,12,PENDING,PENDING,0.0
1201,1.75,7.5,13,PENDING,PENDING,0.0
1200,1.75,7.5,14,PENDING,PENDING,0.0
1199,1.75,7.5,15,PENDING,PENDING,0.0
1198,1.75,7.5,16,PENDING,PENDING,0.0
1197,1.75,8.0,5,PENDING,PENDING,0.0
1196,1.75,8.0,6,PENDING,PENDING,0.0
1195,1.75,8.0,7,PENDING,PENDING,0.0
1194,1.75,8.0,8,PENDING,PENDING,0.0
1193,1.75,8.0,9,PENDING,PENDING,0.0
1192,1.75,8.0,10,PENDING,PENDING,0.0
1191,1.75,8.0,11,PENDING,PENDING,0.0
1190,1.75,8.0,12,PENDING,PENDING,0.0
1189,1.75,8.0,13,PENDING,PENDING,0.0
1188,1.75,8.0,14,PENDING,PENDING,0.0
1187,1.75,8.0,15,PENDING,PENDING,0.0
1186,1.75,8.0,16,PENDING,PENDING,0.0
1185,1.75,8.5,5,PENDING,PENDING,0.0
1184,1.75,8.5,6,PENDING,PENDING,0.0
